
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.206	with	FireStingO2	(Firmware	3.10)	---	Pyro	Science	---	Device	Name:	Unit 3
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-548-205	3	ON External	20.000	ON	1003	0.000	15%	200x	10	ON fiber length	2.00	
Ch 2	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-547-209	3	ON External	20.000	ON	1003	0.000	15%	200x	10	ON fiber length	2.00	
Ch 3	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-547-204	3	ON External	20.000	ON	1003	0.000	15%	200x	10	ON fiber length	2.00	
Ch 4	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-548-208	3	ON External	20.000	ON	1003	0.000	20%	200x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	20.005	11.603	1040	100.000	20.950	53.117	22.878	0.850	0.081	4000	1.184	-0.070	0.811	0.000	-0.000370	
Ch 2	0% Calibration	Air with 100% Humidity or Air Saturated Water	20.002	11.568	1040	100.000	20.950	53.232	22.299	0.850	0.081	4000	1.184	-0.070	0.811	0.000	-0.000370	
Ch 3	0% Calibration	Air with 100% Humidity or Air Saturated Water	19.999	11.675	1040	100.000	20.950	52.804	22.983	0.850	0.081	4000	1.184	-0.070	0.811	0.000	-0.000370	
Ch 4	0% Calibration	Air with 100% Humidity or Air Saturated Water	19.993	11.742	1040	100.000	20.950	52.767	23.266	0.850	0.081	4000	1.184	-0.070	0.811	0.000	-0.000370	
Data	Smoothing:	3	
Date:	27/11/2019	
			 	Oxygen	Oxygen	Oxygen	Oxygen	Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
27/11/2019	13:53:42	8837.44		87.559	80.775	71.382	91.164	25.348	25.348	25.348	25.348	986.54	---	25.348	---	---	34.104	34.475	36.431	33.971	174.800	127.126	149.157	187.701	4.615	4.681	5.582	6.847	
27/11/2019	13:53:43	8838.58		87.510	80.730	71.397	91.153	25.346	25.346	25.346	25.346	986.57	---	25.346	---	---	34.111	34.482	36.429	33.973	174.806	127.154	149.169	187.705	4.574	4.703	5.565	6.826	
27/11/2019	13:53:44	8839.60		87.472	80.642	71.408	91.158	25.346	25.346	25.346	25.346	986.57	---	25.346	---	---	34.116	34.495	36.427	33.972	174.807	127.195	149.180	187.718	4.580	4.719	5.566	6.807	
27/11/2019	13:53:45	8840.61		87.454	80.583	71.466	91.176	25.346	25.346	25.346	25.346	986.60	---	25.346	---	---	34.119	34.503	36.419	33.970	174.812	127.233	149.175	187.707	4.569	4.678	5.557	6.796	
27/11/2019	13:53:46	8841.63		87.445	80.538	71.445	91.138	25.348	25.348	25.348	25.348	986.58	---	25.348	---	---	34.119	34.509	36.421	33.974	174.815	127.250	149.174	187.714	4.565	4.684	5.556	6.794	
27/11/2019	13:53:47	8842.65		87.460	80.505	71.392	91.106	25.349	25.349	25.349	25.349	986.60	---	25.349	---	---	34.117	34.513	36.429	33.978	174.824	127.256	149.185	187.708	4.544	4.663	5.541	6.787	
27/11/2019	13:53:48	8843.67		87.415	80.463	71.326	91.095	25.348	25.348	25.348	25.348	986.60	---	25.348	---	---	34.123	34.520	36.439	33.980	174.844	127.274	149.199	187.705	4.526	4.686	5.547	6.790	
27/11/2019	13:53:49	8844.68		87.412	80.429	71.307	91.108	25.345	25.345	25.345	25.345	986.63	---	25.345	---	---	34.125	34.526	36.443	33.979	174.871	127.285	149.209	187.721	4.554	4.674	5.552	6.778	
27/11/2019	13:53:50	8845.70		87.395	80.400	71.330	91.103	25.347	25.347	25.347	25.347	986.63	---	25.347	---	---	34.126	34.529	36.439	33.979	174.867	127.304	149.200	187.740	4.561	4.692	5.559	6.788	
27/11/2019	13:53:51	8846.84		87.444	80.368	71.307	91.081	25.348	25.348	25.348	25.348	986.58	---	25.348	---	---	34.119	34.533	36.442	33.981	174.853	127.310	149.203	187.759	4.589	4.695	5.564	6.789	
27/11/2019	13:53:52	8847.86		87.444	80.306	71.311	91.073	25.350	25.350	25.350	25.350	986.56	---	25.350	---	---	34.119	34.542	36.441	33.982	174.844	127.326	149.217	187.747	4.592	4.690	5.573	6.830	
27/11/2019	13:53:53	8848.87		87.466	80.282	71.319	91.074	25.349	25.349	25.349	25.349	986.54	---	25.349	---	---	34.116	34.545	36.440	33.982	174.856	127.357	149.230	187.746	4.610	4.685	5.564	6.841	
27/11/2019	13:53:54	8849.88		87.453	80.226	71.322	91.050	25.349	25.349	25.349	25.349	986.57	---	25.349	---	---	34.118	34.553	36.440	33.985	174.861	127.383	149.241	187.764	4.595	4.698	5.560	6.841	
27/11/2019	13:53:55	8850.90		87.448	80.240	71.238	91.003	25.349	25.349	25.349	25.349	986.57	---	25.349	---	---	34.119	34.551	36.452	33.991	174.863	127.407	149.241	187.781	4.588	4.706	5.565	6.804	
27/11/2019	13:53:56	8851.92		87.415	80.217	71.168	90.937	25.349	25.349	25.349	25.349	986.56	---	25.349	---	---	34.123	34.555	36.463	33.999	174.857	127.405	149.241	187.811	4.564	4.716	5.564	6.788	
27/11/2019	13:53:57	8852.94		87.392	80.191	71.207	90.905	25.350	25.350	25.350	25.350	986.55	---	25.350	---	---	34.126	34.558	36.457	34.003	174.877	127.422	149.241	187.819	4.541	4.681	5.567	6.785	
27/11/2019	13:53:58	8853.96		87.367	80.140	71.223	90.910	25.350	25.350	25.350	25.350	986.56	---	25.350	---	---	34.129	34.566	36.454	34.002	174.888	127.425	149.244	187.842	4.544	4.699	5.550	6.788	
27/11/2019	13:54:00	8855.11		87.373	80.127	71.266	90.924	25.351	25.351	25.351	25.351	986.55	---	25.351	---	---	34.128	34.567	36.447	34.000	174.893	127.437	149.257	187.832	4.569	4.679	5.548	6.789	
27/11/2019	13:54:01	8856.12		87.388	80.135	71.245	90.910	25.350	25.350	25.350	25.350	986.52	---	25.350	---	---	34.126	34.566	36.451	34.002	174.884	127.433	149.260	187.846	4.577	4.699	5.539	6.781	
27/11/2019	13:54:02	8857.14		87.415	80.122	71.280	90.894	25.349	25.349	25.349	25.349	986.51	---	25.349	---	---	34.123	34.568	36.446	34.005	174.899	127.434	149.271	187.834	4.561	4.657	5.542	6.776	
27/11/2019	13:54:03	8858.16		87.420	80.109	71.273	90.878	25.347	25.347	25.347	25.347	986.51	---	25.347	---	---	34.123	34.571	36.448	34.007	174.905	127.436	149.294	187.845	4.567	4.671	5.539	6.771	
27/11/2019	13:54:04	8859.17		87.415	80.101	71.263	90.855	25.349	25.349	25.349	25.349	986.55	---	25.349	---	---	34.123	34.572	36.449	34.010	174.913	127.437	149.312	187.848	4.592	4.671	5.547	6.781	
27/11/2019	13:54:05	8860.19		87.410	80.119	71.243	90.844	25.350	25.350	25.350	25.350	986.52	---	25.350	---	---	34.123	34.568	36.451	34.011	174.905	127.454	149.311	187.867	4.601	4.672	5.548	6.804	
27/11/2019	13:54:06	8861.22		87.372	80.108	71.212	90.826	25.350	25.350	25.350	25.350	986.52	---	25.350	---	---	34.128	34.570	36.456	34.013	174.909	127.464	149.289	187.882	4.559	4.625	5.545	6.801	
27/11/2019	13:54:07	8862.36		87.339	80.107	71.207	90.807	25.348	25.348	25.348	25.348	986.48	---	25.348	---	---	34.133	34.570	36.457	34.016	174.919	127.475	149.287	187.876	4.529	4.610	5.538	6.792	
27/11/2019	13:54:08	8863.38		87.309	80.102	71.170	90.812	25.348	25.348	25.348	25.348	986.48	---	25.348	---	---	34.137	34.571	36.463	34.015	174.944	127.470	149.293	187.903	4.516	4.624	5.533	6.777	
27/11/2019	13:54:09	8864.40		87.314	80.114	71.130	90.820	25.348	25.348	25.348	25.348	986.47	---	25.348	---	---	34.137	34.569	36.469	34.014	174.951	127.478	149.321	187.915	4.558	4.635	5.537	6.789	
27/11/2019	13:54:10	8865.42		87.331	80.093	71.113	90.846	25.347	25.347	25.347	25.347	986.49	---	25.347	---	---	34.135	34.573	36.472	34.011	174.955	127.481	149.332	187.926	4.591	4.645	5.538	6.820	
27/11/2019	13:54:11	8866.44		87.316	80.100	71.119	90.815	25.347	25.347	25.347	25.347	986.51	---	25.347	---	---	34.137	34.572	36.471	34.015	174.949	127.496	149.342	187.914	4.590	4.664	5.559	6.823	
27/11/2019	13:54:12	8867.45		87.282	80.089	71.144	90.818	25.348	25.348	25.348	25.348	986.55	---	25.348	---	---	34.141	34.573	36.467	34.015	174.967	127.500	149.336	187.905	4.585	4.691	5.569	6.840	
27/11/2019	13:54:13	8868.47		87.251	80.061	71.124	90.794	25.348	25.348	25.348	25.348	986.57	---	25.348	---	---	34.145	34.577	36.470	34.018	174.983	127.503	149.341	187.924	4.576	4.706	5.583	6.839	
27/11/2019	13:54:14	8869.49		87.246	80.045	71.122	90.792	25.346	25.346	25.346	25.346	986.56	---	25.346	---	---	34.146	34.580	36.471	34.019	174.992	127.495	149.354	187.934	4.557	4.687	5.566	6.827	
27/11/2019	13:54:15	8870.51		87.261	80.019	71.098	90.765	25.346	25.346	25.346	25.346	986.56	---	25.346	---	---	34.144	34.584	36.475	34.022	175.005	127.502	149.370	187.953	4.529	4.678	5.567	6.802	
27/11/2019	13:54:16	8871.53		87.252	80.020	71.057	90.719	25.347	25.347	25.347	25.347	986.56	---	25.347	---	---	34.145	34.583	36.480	34.027	175.003	127.514	149.379	187.967	4.486	4.672	5.562	6.776	
27/11/2019	13:54:17	8872.55		87.257	79.988	71.047	90.692	25.349	25.349	25.349	25.349	986.58	---	25.349	---	---	34.144	34.587	36.481	34.030	175.011	127.535	149.387	187.988	4.532	4.663	5.573	6.776	
27/11/2019	13:54:18	8873.57		87.243	79.998	71.047	90.693	25.346	25.346	25.346	25.346	986.58	---	25.346	---	---	34.147	34.587	36.482	34.031	175.010	127.527	149.396	187.995	4.553	4.656	5.573	6.776	
27/11/2019	13:54:19	8874.59		87.217	80.016	71.066	90.702	25.344	25.344	25.344	25.344	986.58	---	25.344	---	---	34.151	34.584	36.480	34.030	175.028	127.528	149.408	187.996	4.574	4.662	5.583	6.777	
27/11/2019	13:54:20	8875.60		87.186	79.993	71.016	90.672	25.345	25.345	25.345	25.345	986.57	---	25.345	---	---	34.155	34.588	36.487	34.034	175.029	127.516	149.412	187.999	4.532	4.690	5.575	6.780	
27/11/2019	13:54:21	8876.63		87.174	79.955	71.000	90.652	25.348	25.348	25.348	25.348	986.55	---	25.348	---	---	34.155	34.592	36.489	34.036	175.027	127.528	149.411	188.025	4.546	4.703	5.563	6.807	
27/11/2019	13:54:22	8877.64		87.196	79.955	70.989	90.660	25.348	25.348	25.348	25.348	986.53	---	25.348	---	---	34.152	34.592	36.491	34.035	175.026	127.533	149.411	188.040	4.581	4.664	5.551	6.804	
27/11/2019	13:54:23	8878.65		87.231	79.982	71.014	90.653	25.346	25.346	25.346	25.346	986.55	---	25.346	---	---	34.148	34.589	36.487	34.036	175.033	127.540	149.417	188.038	4.626	4.663	5.546	6.795	
27/11/2019	13:54:24	8879.67		87.246	79.966	71.005	90.616	25.346	25.346	25.346	25.346	986.55	---	25.346	---	---	34.146	34.591	36.489	34.041	175.044	127.530	149.422	188.022	4.621	4.662	5.551	6.800	
27/11/2019	13:54:25	8880.70		87.237	79.932	71.004	90.602	25.348	25.348	25.348	25.348	986.53	---	25.348	---	---	34.147	34.596	36.488	34.042	175.053	127.526	149.426	188.027	4.611	4.682	5.550	6.818	
27/11/2019	13:54:26	8881.71		87.217	79.936	70.982	90.581	25.347	25.347	25.347	25.347	986.50	---	25.347	---	---	34.150	34.596	36.492	34.045	175.055	127.520	149.433	188.033	4.586	4.673	5.550	6.829	
27/11/2019	13:54:27	8882.73		87.212	79.969	70.991	90.565	25.345	25.345	25.345	25.345	986.51	---	25.345	---	---	34.151	34.591	36.491	34.048	175.054	127.529	149.440	188.065	4.569	4.683	5.561	6.807	
27/11/2019	13:54:28	8883.75		87.229	79.998	70.981	90.550	25.342	25.342	25.342	25.342	986.55	---	25.342	---	---	34.150	34.588	36.494	34.050	175.065	127.539	149.437	188.075	4.550	4.685	5.565	6.814	
27/11/2019	13:54:29	8884.88		87.188	80.008	70.979	90.548	25.343	25.343	25.343	25.343	986.55	---	25.343	---	---	34.155	34.586	36.494	34.050	175.082	127.549	149.441	188.093	4.558	4.690	5.587	6.808	
27/11/2019	13:54:30	8885.90		87.168	80.001	70.966	90.532	25.344	25.344	25.344	25.344	986.55	---	25.344	---	---	34.157	34.587	36.495	34.052	175.099	127.555	149.446	188.090	4.558	4.679	5.575	6.809	
27/11/2019	13:54:31	8886.91		87.115	79.989	70.946	90.519	25.346	25.346	25.346	25.346	986.50	---	25.346	---	---	34.164	34.588	36.498	34.053	175.114	127.550	149.454	188.099	4.570	4.687	5.571	6.809	
27/11/2019	13:54:32	8887.93		87.100	79.975	70.925	90.524	25.347	25.347	25.347	25.347	986.53	---	25.347	---	---	34.165	34.589	36.501	34.052	175.121	127.548	149.457	188.102	4.559	4.680	5.574	6.818	
27/11/2019	13:54:33	8888.95		87.100	79.980	70.907	90.538	25.347	25.347	25.347	25.347	986.53	---	25.347	---	---	34.165	34.589	36.503	34.050	175.122	127.548	149.474	188.108	4.534	4.664	5.572	6.812	
27/11/2019	13:54:34	8889.97		87.062	80.008	70.892	90.538	25.346	25.346	25.346	25.346	986.57	---	25.346	---	---	34.171	34.585	36.506	34.051	175.125	127.545	149.490	188.112	4.535	4.670	5.587	6.796	
27/11/2019	13:54:35	8890.98		87.057	79.989	70.888	90.562	25.346	25.346	25.346	25.346	986.54	---	25.346	---	---	34.171	34.588	36.507	34.048	175.143	127.545	149.499	188.123	4.551	4.683	5.572	6.800	
27/11/2019	13:54:36	8892.00		86.987	79.970	70.885	90.543	25.346	25.346	25.346	25.346	986.54	---	25.346	---	---	34.181	34.590	36.507	34.050	175.162	127.544	149.495	188.124	4.608	4.681	5.586	6.801	
27/11/2019	13:54:38	8893.14		87.000	79.928	70.866	90.546	25.347	25.347	25.347	25.347	986.55	---	25.347	---	---	34.179	34.596	36.510	34.049	175.165	127.551	149.490	188.123	4.629	4.698	5.572	6.798	
27/11/2019	13:54:39	8894.16		86.990	79.921	70.874	90.525	25.345	25.345	25.345	25.345	986.57	---	25.345	---	---	34.181	34.598	36.509	34.053	175.167	127.549	149.505	188.130	4.644	4.663	5.566	6.793	
27/11/2019	13:54:40	8895.17		86.972	79.928	70.851	90.514	25.346	25.346	25.346	25.346	986.57	---	25.346	---	---	34.183	34.597	36.512	34.054	175.174	127.542	149.525	188.137	4.591	4.683	5.551	6.790	
27/11/2019	13:54:41	8896.19		86.975	79.933	70.853	90.498	25.344	25.344	25.344	25.344	986.53	---	25.344	---	---	34.183	34.597	36.513	34.056	175.173	127.546	149.528	188.147	4.565	4.655	5.556	6.820	
27/11/2019	13:54:42	8897.21		86.917	79.936	70.816	90.459	25.345	25.345	25.345	25.345	986.52	---	25.345	---	---	34.190	34.596	36.518	34.061	175.171	127.551	149.538	188.152	4.517	4.659	5.562	6.849	
27/11/2019	13:54:43	8898.23		86.955	79.961	70.772	90.464	25.344	25.344	25.344	25.344	986.49	---	25.344	---	---	34.186	34.592	36.525	34.061	175.192	127.555	149.542	188.170	4.542	4.657	5.577	6.854	
27/11/2019	13:54:44	8899.26		86.869	79.970	70.780	90.432	25.344	25.344	25.344	25.344	986.52	---	25.344	---	---	34.197	34.591	36.524	34.065	175.219	127.547	149.552	188.189	4.530	4.653	5.571	6.818	
27/11/2019	13:54:45	8900.28		86.912	80.017	70.785	90.435	25.344	25.344	25.344	25.344	986.50	---	25.344	---	---	34.191	34.584	36.523	34.064	175.244	127.544	149.553	188.202	4.545	4.682	5.572	6.787	
27/11/2019	13:54:46	8901.41		86.897	79.954	70.780	90.432	25.344	25.344	25.344	25.344	986.51	---	25.344	---	---	34.193	34.594	36.524	34.065	175.249	127.547	149.554	188.214	4.538	4.671	5.560	6.802	
27/11/2019	13:54:47	8902.43		86.907	79.943	70.752	90.425	25.346	25.346	25.346	25.346	986.50	---	25.346	---	---	34.191	34.595	36.527	34.065	175.271	127.548	149.563	188.214	4.555	4.692	5.571	6.805	
27/11/2019	13:54:48	8903.45		86.883	79.911	70.710	90.397	25.349	25.349	25.349	25.349	986.52	---	25.349	---	---	34.194	34.598	36.533	34.068	175.282	127.551	149.566	188.227	4.564	4.659	5.559	6.825	
27/11/2019	13:54:49	8904.46		86.828	79.939	70.697	90.349	25.348	25.348	25.348	25.348	986.51	---	25.348	---	---	34.201	34.594	36.535	34.074	175.290	127.556	149.591	188.229	4.578	4.644	5.577	6.818	
27/11/2019	13:54:50	8905.48		86.827	79.933	70.659	90.319	25.345	25.345	25.345	25.345	986.50	---	25.345	---	---	34.202	34.596	36.542	34.079	175.294	127.557	149.611	188.241	4.554	4.632	5.566	6.815	
27/11/2019	13:54:51	8906.50		86.793	79.921	70.697	90.284	25.341	25.341	25.341	25.341	986.50	---	25.341	---	---	34.208	34.599	36.537	34.084	175.303	127.560	149.610	188.237	4.541	4.648	5.564	6.792	
27/11/2019	13:54:52	8907.51		86.753	79.944	70.718	90.289	25.341	25.341	25.341	25.341	986.52	---	25.341	---	---	34.213	34.596	36.534	34.084	175.323	127.548	149.607	188.248	4.518	4.649	5.548	6.789	
27/11/2019	13:54:53	8908.53		86.732	79.949	70.713	90.267	25.343	25.343	25.343	25.343	986.53	---	25.343	---	---	34.216	34.594	36.534	34.086	175.343	127.551	149.600	188.245	4.514	4.649	5.563	6.812	
27/11/2019	13:54:54	8909.67		86.738	79.953	70.708	90.295	25.342	25.342	25.342	25.342	986.53	---	25.342	---	---	34.215	34.594	36.535	34.083	175.385	127.554	149.599	188.262	4.515	4.637	5.564	6.810	
27/11/2019	13:54:55	8910.69		86.735	79.913	70.709	90.268	25.342	25.342	25.342	25.342	986.54	---	25.342	---	---	34.216	34.600	36.535	34.086	175.406	127.557	149.594	188.258	4.535	4.640	5.561	6.802	
27/11/2019	13:54:56	8911.71		86.695	79.902	70.728	90.273	25.341	25.341	25.341	25.341	986.53	---	25.341	---	---	34.221	34.602	36.533	34.086	175.424	127.558	149.588	188.275	4.547	4.653	5.569	6.805	
27/11/2019	13:54:57	8912.73		86.643	79.865	70.662	90.221	25.342	25.342	25.342	25.342	986.57	---	25.342	---	---	34.228	34.607	36.542	34.092	175.429	127.567	149.618	188.271	4.567	4.683	5.583	6.814	
27/11/2019	13:54:58	8913.76		86.625	79.896	70.609	90.218	25.342	25.342	25.342	25.342	986.57	---	25.342	---	---	34.230	34.602	36.550	34.092	175.441	127.590	149.643	188.280	4.574	4.702	5.580	6.827	
27/11/2019	13:54:59	8914.78		86.635	79.882	70.597	90.218	25.344	25.344	25.344	25.344	986.59	---	25.344	---	---	34.228	34.604	36.552	34.092	175.448	127.595	149.659	188.276	4.576	4.656	5.563	6.804	
27/11/2019	13:55:00	8915.92		86.636	79.893	70.584	90.226	25.344	25.344	25.344	25.344	986.57	---	25.344	---	---	34.228	34.602	36.554	34.091	175.456	127.596	149.671	188.288	4.581	4.653	5.543	6.797	
27/11/2019	13:55:01	8916.93		86.628	79.879	70.612	90.237	25.344	25.344	25.344	25.344	986.57	---	25.344	---	---	34.229	34.604	36.549	34.089	175.457	127.603	149.647	188.301	4.546	4.615	5.555	6.786	
27/11/2019	13:55:02	8917.96		86.623	79.896	70.625	90.229	25.344	25.344	25.344	25.344	986.56	---	25.344	---	---	34.230	34.602	36.547	34.090	175.472	127.616	149.658	188.312	4.562	4.642	5.571	6.785	
27/11/2019	13:55:03	8918.97		86.576	79.838	70.664	90.247	25.344	25.344	25.344	25.344	986.54	---	25.344	---	---	34.236	34.610	36.541	34.088	175.477	127.630	149.655	188.301	4.564	4.607	5.583	6.810	
27/11/2019	13:55:04	8919.99		86.564	79.790	70.642	90.222	25.347	25.347	25.347	25.347	986.52	---	25.347	---	---	34.237	34.616	36.544	34.090	175.511	127.631	149.671	188.310	4.595	4.652	5.575	6.802	
27/11/2019	13:55:05	8921.01		86.537	79.758	70.637	90.201	25.346	25.346	25.346	25.346	986.52	---	25.346	---	---	34.241	34.621	36.545	34.093	175.515	127.643	149.680	188.308	4.585	4.645	5.546	6.800	
27/11/2019	13:55:06	8922.02		86.557	79.837	70.602	90.167	25.345	25.345	25.345	25.345	986.51	---	25.345	---	---	34.238	34.610	36.551	34.098	175.517	127.655	149.675	188.331	4.562	4.668	5.560	6.780	
27/11/2019	13:55:07	8923.04		86.562	79.834	70.608	90.148	25.343	25.343	25.343	25.343	986.50	---	25.343	---	---	34.238	34.611	36.550	34.101	175.514	127.661	149.683	188.333	4.541	4.676	5.573	6.788	
27/11/2019	13:55:09	8924.18		86.580	79.837	70.523	90.135	25.343	25.343	25.343	25.343	986.48	---	25.343	---	---	34.236	34.611	36.563	34.103	175.513	127.662	149.727	188.353	4.548	4.695	5.585	6.810	
27/11/2019	13:55:10	8925.20		86.561	79.789	70.457	90.137	25.342	25.342	25.342	25.342	986.49	---	25.342	---	---	34.239	34.618	36.574	34.103	175.528	127.661	149.762	188.351	4.553	4.720	5.557	6.828	
27/11/2019	13:55:11	8926.22		86.514	79.794	70.446	90.137	25.342	25.342	25.342	25.342	986.51	---	25.342	---	---	34.245	34.617	36.575	34.103	175.532	127.670	149.783	188.354	4.540	4.704	5.538	6.841	
27/11/2019	13:55:12	8927.23		86.473	79.810	70.398	90.150	25.342	25.342	25.342	25.342	986.52	---	25.342	---	---	34.250	34.615	36.583	34.101	175.544	127.675	149.776	188.359	4.541	4.692	5.540	6.820	
27/11/2019	13:55:13	8928.25		86.478	79.783	70.416	90.137	25.342	25.342	25.342	25.342	986.53	---	25.342	---	---	34.250	34.619	36.580	34.103	175.548	127.675	149.781	188.367	4.523	4.647	5.550	6.801	
27/11/2019	13:55:14	8929.27		86.501	79.750	70.340	90.124	25.343	25.343	25.343	25.343	986.53	---	25.343	---	---	34.246	34.623	36.591	34.104	175.553	127.689	149.807	188.384	4.515	4.650	5.550	6.804	
27/11/2019	13:55:15	8930.29		86.471	79.683	70.431	90.113	25.342	25.342	25.342	25.342	986.55	---	25.342	---	---	34.251	34.633	36.578	34.106	175.583	127.696	149.803	188.386	4.493	4.648	5.544	6.803	
27/11/2019	13:55:16	8931.31		86.462	79.693	70.406	90.088	25.343	25.343	25.343	25.343	986.51	---	25.343	---	---	34.252	34.631	36.581	34.109	175.599	127.713	149.819	188.400	4.505	4.659	5.562	6.821	
27/11/2019	13:55:17	8932.45		86.424	79.691	70.419	90.070	25.344	25.344	25.344	25.344	986.52	---	25.344	---	---	34.256	34.631	36.579	34.111	175.619	127.723	149.807	188.388	4.533	4.640	5.566	6.831	
27/11/2019	13:55:18	8933.46		86.401	79.707	70.390	90.080	25.343	25.343	25.343	25.343	986.51	---	25.343	---	---	34.260	34.629	36.584	34.110	175.631	127.743	149.811	188.402	4.545	4.647	5.564	6.838	
27/11/2019	13:55:19	8934.48		86.391	79.667	70.447	90.085	25.344	25.344	25.344	25.344	986.55	---	25.344	---	---	34.261	34.635	36.575	34.109	175.646	127.755	149.796	188.407	4.529	4.668	5.549	6.809	
27/11/2019	13:55:20	8935.51		86.411	79.658	70.394	90.066	25.342	25.342	25.342	25.342	986.55	---	25.342	---	---	34.259	34.637	36.583	34.112	175.658	127.761	149.822	188.418	4.535	4.678	5.548	6.791	
27/11/2019	13:55:21	8936.53		86.417	79.640	70.313	90.028	25.345	25.345	25.345	25.345	986.54	---	25.345	---	---	34.257	34.638	36.595	34.116	175.645	127.783	149.848	188.422	4.564	4.685	5.544	6.790	
27/11/2019	13:55:22	8937.54		86.386	79.616	70.294	90.024	25.342	25.342	25.342	25.342	986.54	---	25.342	---	---	34.262	34.643	36.599	34.117	175.644	127.798	149.849	188.439	4.585	4.689	5.542	6.800	
27/11/2019	13:55:23	8938.56		86.334	79.575	70.285	90.024	25.343	25.343	25.343	25.343	986.55	---	25.343	---	---	34.269	34.648	36.600	34.117	175.666	127.814	149.857	188.444	4.595	4.689	5.541	6.797	
27/11/2019	13:55:24	8939.71		86.355	79.546	70.273	90.026	25.340	25.340	25.340	25.340	986.56	---	25.340	---	---	34.267	34.654	36.603	34.118	175.684	127.819	149.865	188.450	4.558	4.671	5.544	6.793	
27/11/2019	13:55:25	8940.73		86.323	79.549	70.185	90.026	25.341	25.341	25.341	25.341	986.54	---	25.341	---	---	34.271	34.653	36.616	34.117	175.715	127.829	149.901	188.446	4.590	4.674	5.536	6.811	
27/11/2019	13:55:26	8941.75		86.326	79.560	70.189	90.063	25.340	25.340	25.340	25.340	986.52	---	25.340	---	---	34.271	34.652	36.616	34.113	175.704	127.832	149.903	188.463	4.594	4.677	5.531	6.801	
27/11/2019	13:55:27	8942.77		86.284	79.529	70.179	90.038	25.343	25.343	25.343	25.343	986.51	---	25.343	---	---	34.275	34.655	36.616	34.115	175.723	127.835	149.907	188.479	4.616	4.687	5.549	6.804	
27/11/2019	13:55:28	8943.79		86.273	79.507	70.228	90.023	25.344	25.344	25.344	25.344	986.51	---	25.344	---	---	34.277	34.658	36.608	34.117	175.729	127.829	149.897	188.490	4.607	4.669	5.563	6.786	
27/11/2019	13:55:29	8944.81		86.268	79.474	70.272	89.989	25.345	25.345	25.345	25.345	986.53	---	25.345	---	---	34.277	34.662	36.601	34.121	175.747	127.839	149.893	188.496	4.602	4.685	5.568	6.790	
27/11/2019	13:55:30	8945.83		86.260	79.444	70.278	89.983	25.344	25.344	25.344	25.344	986.54	---	25.344	---	---	34.278	34.667	36.601	34.122	175.756	127.842	149.903	188.489	4.615	4.664	5.551	6.791	
27/11/2019	13:55:31	8946.96		86.254	79.404	70.236	89.974	25.343	25.343	25.343	25.343	986.55	---	25.343	---	---	34.279	34.673	36.607	34.123	175.777	127.879	149.922	188.495	4.615	4.681	5.549	6.783	
27/11/2019	13:55:32	8947.97		86.229	79.370	70.219	89.972	25.342	25.342	25.342	25.342	986.55	---	25.342	---	---	34.283	34.678	36.610	34.124	175.800	127.887	149.927	188.495	4.593	4.668	5.566	6.783	
27/11/2019	13:55:33	8948.99		86.229	79.363	70.199	89.980	25.341	25.341	25.341	25.341	986.55	---	25.341	---	---	34.283	34.680	36.614	34.123	175.816	127.909	149.930	188.508	4.569	4.692	5.583	6.779	
27/11/2019	13:55:34	8950.01		86.214	79.349	70.230	89.972	25.341	25.341	25.341	25.341	986.55	---	25.341	---	---	34.285	34.682	36.609	34.124	175.812	127.913	149.927	188.511	4.551	4.693	5.591	6.778	
